,Unnamed: 0,id,name,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count
6790,6790,1031983355599445007,Rental unit in Dublin · ★New · 1 bedroom · 1 bed · 1 bath,56762439,Dublin City,53.30915,-6.25624,Entire home/apt,120.0,2,0,2
6791,6791,953388230081889522,Tiny home in Swords · ★5.0 · 1 bedroom · 1 bed · 1 bath,8413941,Fingal,53.46853282590373,-6.232845987119727,Entire home/apt,61.0,1,19,1
6792,6792,905780943109355150,Home in Dublin · 1 bedroom · 1 bed · 1.5 shared baths,18763344,Dublin City,53.36345982094493,-6.261229639737612,Private room,69.0,1,2,5
6793,6793,956330216311429634,Home in Blackrock · 3 bedrooms · 3 beds · 2.5 baths,22602228,Dn Laoghaire-Rathdown,53.268810318074976,-6.151096517236211,Entire home/apt,298.0,5,1,1
6794,6794,904326900297076163,Home in Dublin 8 · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,113841883,Dublin City,53.33255793115325,-6.279820082097593,Private room,90.0,2,26,1
6795,6795,18320924,Home in Malahide · ★4.86 · 5 bedrooms · 5 beds · 3 baths,126495480,Fingal,53.44119,-6.17793,Entire home/apt,600.0,4,71,10
6796,6796,52398570,Home in Dublin · ★4.87 · 1 bedroom · 1 bed · 1 private bath,251326891,Dublin City,53.36945,-6.19596,Private room,100.0,7,61,4
6797,6797,1009806964383784418,Rental unit in Dublin 9 · ★New · 1 bedroom · 2 beds · 1 bath,18763344,Dublin City,53.36393109170351,-6.260939920919487,Private room,99.0,1,0,5
6798,6798,1042754713875234049,Condo in Dublin · ★New · 1 bedroom · 1 bed · 1 bath,549077288,Dublin City,53.34620154148842,-6.255178335134205,Private room,63.0,1,1,2
6799,6799,676079963265714767,Condo in Dublin · ★4.86 · 2 bedrooms · 4 beds · 1 bath,142280396,Fingal,53.38522,-6.06441,Entire home/apt,195.0,22,7,1
6800,6800,45746039,Home in Dublin · 1 bedroom · 1 bed · 1.5 baths,203519760,Dublin City,53.33798,-6.24071,Private room,196.0,5,1,1
6801,6801,648467869689566766,Place to stay in County Dublin · 1 bedroom · 1 bed · 1 private bath,48577443,Dn Laoghaire-Rathdown,53.24130715480171,-6.136630911245987,Private room,90.0,3,2,1
6802,6802,802139003547695626,Guesthouse in Dublin 9 · ★3.80 · 1 bedroom · 1 bed · 1 shared bath,444128497,Dublin City,53.36750332032051,-6.260618175149103,Private room,55.0,1,5,20
6803,6803,1020993025570313223,Home in Drimnagh · ★New · 3 bedrooms · 3 beds · 2 baths,545741456,Dublin City,53.32507,-6.32422,Entire home/apt,220.0,1,1,1
6804,6804,879571440955486217,Rental unit in Dublin 2 · ★4.29 · 1 bedroom · 1 bed · 1 shared bath,512171260,Dublin City,53.343444278403645,-6.269020899475093,Private room,94.0,2,28,3
6805,6805,17688731,Cabin in Swords · ★4.90 · 1 bedroom · 1 bed · 1 bath,120494240,Fingal,53.45321,-6.22399,Entire home/apt,98.0,1,613,1
6806,6806,51727834,Rental unit in Dublin 2 · ★4.83 · 1 bedroom · 1 bed · 1 bath,417658124,Dublin City,53.34469,-6.26528,Entire home/apt,157.0,2,124,12
6807,6807,755912468211253955,Townhouse in Dublin 8 · ★4.85 · 1 bedroom · 1 bed · 1 private bath,49209928,Dublin City,53.3353,-6.27728,Private room,168.0,2,33,1
6808,6808,921848987903125640,Bed and breakfast in Dublin 1 · 1 bedroom · 1 bed · 1 bath,25141599,Dublin City,53.347,-6.23265,Private room,120.0,1,0,1
6809,6809,914509329958935708,Home in Dublin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,520196467,Dublin City,53.3768,-6.32625,Private room,80.0,1,7,1
6810,6810,5857412,Rental unit in Dublin · ★4.71 · 2 bedrooms · 2 beds · 1.5 baths,24141249,Dublin City,53.34018,-6.26761,Entire home/apt,198.0,14,164,7
6811,6811,677889425933257183,Home in Dublin · 1 bedroom · 1 bed · 1.5 shared baths,390332214,Dublin City,53.32435,-6.28244,Private room,120.0,1,2,1
6812,6812,987102459146165355,Rental unit in Dublin 8 · ★5.0 · 1 bedroom · 1 bed · 1 private bath,400996613,Dublin City,53.34176,-6.26929,Private room,107.0,1,8,1
6813,6813,2820839,Home in Dublin · ★4.88 · 1 bedroom · 1 bed · 1.5 shared baths,14430869,Dublin City,53.36064905517262,-6.306850255265841,Private room,47.0,3,42,1
6814,6814,19997703,Home in Dublin 16 · ★5.0 · 4 bedrooms · 7 beds · 2.5 baths,141895720,Dn Laoghaire-Rathdown,53.28154,-6.2538,Entire home/apt,250.0,7,4,1
6815,6815,1039893732192065772,Condo in Dublin · ★New · 1 bedroom · 1 bed · 1 bath,164635378,Dn Laoghaire-Rathdown,53.25421639192818,-6.207930018552229,Private room,47.0,5,0,1
6816,6816,1002561770279198264,Home in Dublin · ★New · 1 bedroom · 8 beds · 1 shared bath,239718762,Dublin City,53.39918,-6.26002,Shared room,139.0,1,0,28
6817,6817,1008593284879063378,Home in Dublin · ★New · 1 bedroom · 1 bed · Private half-bath,538711906,Dublin City,53.32610792718712,-6.260273767768065,Private room,80.0,1,0,2
6818,6818,23962835,Bungalow in Drumcondra · ★4.87 · 2 bedrooms · 2 beds · 1 bath,176073803,Dublin City,53.36787,-6.26383,Entire home/apt,209.0,2,67,1
6819,6819,23300848,Rental unit in Dublin 8 · ★4.52 · 1 bedroom · 1 bed · 1 bath,10876345,Dublin City,53.34044,-6.28519,Entire home/apt,104.0,21,156,1
6820,6820,819314331935761833,Home in Dublin · 1 bedroom · 1 bed · 1.5 baths,87553162,Dn Laoghaire-Rathdown,53.2896199,-6.173725000000001,Private room,200.0,1,0,2
6821,6821,1045482166550344752,Home in Dublin 14 · ★New · 1 bedroom · 1 bed · 1 bath,323880378,Dn Laoghaire-Rathdown,53.28669,-6.2586,Private room,60.0,1,0,1
6822,6822,853024741573268985,Rental unit in Dublin 8 · 1 bedroom · 2 beds · 1 private bath,201095843,Dublin City,53.33719004855174,-6.278156850407653,Private room,124.0,1,0,1
6823,6823,634050816208951475,Condo in Malahide · ★4.94 · 1 bedroom · 3 beds · 1 bath,459067268,Fingal,53.438229,-6.152622,Entire home/apt,293.0,1,66,1
6824,6824,1023913611167441657,Home in Phibsborough · ★New · 1 bedroom · 1 bed · Half-bath,543443782,Dublin City,53.35412,-6.26983,Private room,150.0,1,0,3
6825,6825,862989864934138522,Home in Dublin 8 · 1 bedroom · 1 bed · Shared half-bath,494341730,Dublin City,53.33417514223525,-6.281627611510747,Private room,64.0,2,0,1
6826,6826,1943366,Condo in Dublin · ★4.81 · 1 bedroom · 2 beds · 1 bath,1557844,Dublin City,53.35691,-6.29164,Entire home/apt,181.0,2,153,8
6827,6827,844090352154609862,Serviced apartment in Dublin 4 · 1 bedroom · 1 bed · 1 bath,265006671,Dublin City,53.3182405817646,-6.233155044967008,Entire home/apt,71.0,1,1,8
6828,6828,45874136,Serviced apartment in Dublin · ★3.64 · 1 bedroom · 3 beds · 1 bath,234243,Dublin City,53.34002445027443,-6.264473991736172,Entire home/apt,180.0,2,58,43
6829,6829,841879448022715744,Home in Dublin 5 · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,44355502,Dublin City,53.37593068336373,-6.210993285752441,Private room,83.0,1,11,1
6830,6830,658342917580733500,Rental unit in Dublin 1 · ★4.63 · 1 bedroom · 1 bed · 1 bath,465665833,Dublin City,53.35402,-6.26093,Entire home/apt,80.0,1,179,3
6831,6831,797563409564712389,Rental unit in Dublin 8 · ★4.89 · 1 bedroom · 1 bed · 1 bath,242026985,Dublin City,53.3456565,-6.2825315,Entire home/apt,149.0,5,38,1
6832,6832,1016073809479102717,Condo in Dublin 6 · ★New · 1 bedroom · 1 bed · 1 bath,483024454,Dublin City,53.321089704224654,-6.277259139667343,Entire home/apt,90.0,3,1,51
6833,6833,797226153486657735,Condo in Dublin 14 · ★4.50 · 1 bedroom · 1 bed · 1 bath,483024454,Dn Laoghaire-Rathdown,53.30003255719897,-6.264589821554156,Entire home/apt,99.0,3,5,51
6834,6834,953473370854624575,Rental unit in Dublin · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,498111203,Dublin City,53.36107076196622,-6.2630969497112,Private room,125.0,1,7,3
6835,6835,610922341577535754,Condo in Lucan · ★4.67 · 1 bedroom · 1 bed · 2 shared baths,104813896,South Dublin,53.35946,-6.44778,Private room,70.0,2,6,1
6836,6836,1045100994123077373,Rental unit in Dublin · ★New · 1 bedroom · 1 bed · 2 shared baths,223215628,Fingal,53.37701,-6.39266,Shared room,75.0,1,0,2
6837,6837,715653375957167376,Home in Dublin · ★4.89 · 2 bedrooms · 2 beds · 1 bath,3691209,Dublin City,53.35801781361312,-6.236570827627464,Entire home/apt,169.0,3,9,1
6838,6838,49057526,Home in Harold's Cross · 1 bedroom · 1 bed · 1.5 shared baths,394519602,Dublin City,53.31745,-6.28389,Private room,160.0,1,0,1
6839,6839,994059108255023860,Home in Dublin 8 · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,94203494,Dublin City,53.33721547273284,-6.267429796309242,Private room,67.0,1,18,2
6840,6840,644062424511056792,Condo in Dublin 8 · ★4.84 · 1 bedroom · 1 bed · 1.5 baths,459340688,Dublin City,53.34115,-6.27332,Entire home/apt,224.0,3,67,4
6841,6841,18021228,Loft in Sandyford · ★4.94 · 2 bedrooms · 2 beds · 1 bath,123922975,Dn Laoghaire-Rathdown,53.25495,-6.23175,Entire home/apt,186.0,1,325,1
6842,6842,946185013830676703,Home in Dublin · 1 bedroom · 4 beds · 1 shared bath,217596067,Dublin City,53.38913,-6.16227,Private room,200.0,1,0,1
6843,6843,818189368302914206,Home in Dublin · 1 bedroom · 1 bed · 1 shared bath,87553162,Dn Laoghaire-Rathdown,53.2886,-6.17369,Private room,194.0,1,0,2
6844,6844,17583550,Home in Dublin · 1 bedroom · 1 bed · 1 shared bath,7792172,Dublin City,53.3593,-6.24497,Private room,120.0,15,0,1
6845,6845,905625582189223352,Home in Dublin · 1 bedroom · 2 beds · 1.5 baths,18763344,Dublin City,53.36276,-6.26132,Private room,98.0,1,2,5
6846,6846,1034048599653747578,Home in Dublin · ★New · 1 bedroom · 1 bed · 1 bath,120909523,Dublin City,53.34897,-6.27341,Entire home/apt,150.0,3,0,1
6847,6847,46485102,Rental unit in Dublin 1 · ★4.71 · 1 bedroom · 1 bed · 1 bath,46647780,Dublin City,53.35871,-6.25146,Entire home/apt,93.0,60,14,13
6848,6848,691390982331431573,Townhouse in Dublin · ★4.85 · 2 bedrooms · 2 beds · 1 private bath,76896588,Dublin City,53.35587,-6.27145,Private room,300.0,3,39,3
6849,6849,1018228080476638212,Home in Swords · ★New · 1 bedroom · 2 beds · 1.5 shared baths,512179379,Fingal,53.44596686376242,-6.236025314443732,Shared room,25.0,15,0,14
6850,6850,50652160,Home in Howth · 3 bedrooms · 1.5 baths,45388312,Fingal,53.3905,-6.08389,Entire home/apt,324.0,7,2,1
6851,6851,24218697,Rental unit in Dublin 6 · ★4.46 · Studio · 1 bed · 1 bath,70154490,Dublin City,53.31672,-6.27296,Entire home/apt,75.0,14,39,41
6852,6852,1028292397570817026,Home in Stella Gardens · ★New · 2 bedrooms · 2 beds · 1 bath,131935886,Dublin City,53.33898708404234,-6.224653524751929,Entire home/apt,350.0,2,0,1
6853,6853,22679553,Home in Portmarnock · ★4.80 · 5 bedrooms · 7 beds · 3.5 baths,24399049,Fingal,53.428145,-6.133885,Entire home/apt,322.0,3,196,1
6854,6854,946445163911466972,Rental unit in Dublin 8 · ★4.92 · 1 bedroom · 2 beds · 1 bath,487165462,Dublin City,53.34345,-6.2958,Entire home/apt,130.0,4,12,4
6855,6855,992026049054255934,Rental unit in Dublin 1 · 1 bedroom · 1 bed · 1 bath,530297780,Dublin City,53.352620334579605,-6.259191567583071,Entire home/apt,91.0,1,0,11
6856,6856,991943659844830567,Rental unit in Dublin 6 · ★4.71 · 1 bedroom · 1 bed · 1 bath,21231421,Dublin City,53.31985069998231,-6.263623228001419,Private room,69.0,3,7,1
6857,6857,614941775525998050,Home in Blackrock · ★5.0 · 3 bedrooms · 4 beds · 1 bath,118674014,Dn Laoghaire-Rathdown,53.29174312787296,-6.158336560714802,Entire home/apt,490.0,4,3,1
6858,6858,26806449,Rental unit in Dublin · ★4.78 · 1 bedroom · 1 bed · 1 private bath,201572187,Dublin City,53.35162,-6.29528,Private room,86.0,14,45,1
6859,6859,918539430499907852,Home in Dublin 8 · ★3.45 · 1 bedroom · 1 bed · 1 bath,477816136,Dublin City,53.33427516449413,-6.271038317277329,Entire home/apt,110.0,2,22,14
6860,6860,34691862,Rental unit in Dublin · ★4.61 · 2 bedrooms · 1 bed · 1 bath,46647780,Dublin City,53.35723,-6.25298,Entire home/apt,86.0,27,66,13
6861,6861,958724549001365395,Rental unit in Dublin 8 · ★4.80 · 2 bedrooms · 4 beds · 1 bath,37661430,Dublin City,53.3429057,-6.275245099999999,Entire home/apt,220.0,4,5,5
6862,6862,684797146129056641,Home in Beaumont · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,237175509,Dublin City,53.38877,-6.21917,Private room,99.0,3,3,4
6863,6863,6347315,Townhouse in Dublin · ★4.88 · 2 bedrooms · 2 beds · 1 bath,7996626,Dublin City,53.3393,-6.3307,Entire home/apt,375.0,2,32,1
6864,6864,981990169552724580,Home in Dublin 6 · 1 bedroom · 2 beds · 1 bath,395015658,Dublin City,53.32182798254485,-6.267041546032723,Private room,129.0,2,2,7
6865,6865,898605910811927630,Guesthouse in Hunters Wood · ★4.20 · 1 bedroom · 1 bed · 1 bath,512838766,South Dublin,53.2711378,-6.3326463,Private room,70.0,1,5,1
6866,6866,1000078944489154232,Condo in Dublin 1 · ★5.0 · 1 bedroom · 1 bed · 1 bath,65875635,Dublin City,53.350733,-6.250621,Entire home/apt,144.0,2,5,1
6867,6867,2850155,Home in Dublin · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,14413720,Dn Laoghaire-Rathdown,53.28346,-6.13591,Entire home/apt,300.0,10,4,2
6868,6868,12889225,Home in Dublin · ★4.67 · 2 bedrooms · 2 beds · 1 bath,70553191,Fingal,53.37314224243164,-6.071897983551025,Entire home/apt,433.0,21,3,2
6869,6869,35005088,Cottage in Dublin · ★4.75 · 2 bedrooms · 4 beds · 1.5 baths,30155554,Dn Laoghaire-Rathdown,53.30193710327149,-6.179051876068115,Entire home/apt,266.0,4,24,1
6870,6870,52398451,Home in Dublin · ★4.72 · 1 bedroom · 1 bed · 1.5 baths,251326891,Dublin City,53.37037,-6.19599,Private room,100.0,7,25,4
6871,6871,801911967552239396,Home in Dublin 15 · 2 bedrooms · 2 beds · 1 bath,495039000,Fingal,53.37418540310698,-6.373867793076173,Private room,121.0,10,0,2
6872,6872,20533269,Home in Dublin 5 · ★4.98 · 2 bedrooms · 2 beds · 1 shared bath,146609366,Dublin City,53.37986,-6.18815,Private room,101.0,1,42,1
6873,6873,905723688416959317,Home in Dublin · ★3.57 · 1 bedroom · 2 beds · 2.5 shared baths,18763344,Dublin City,53.36234,-6.26146,Private room,102.0,1,7,5
6874,6874,573632757359424383,Home in Dublin · ★4.91 · 3 bedrooms · 3 beds · 1.5 baths,219302538,Dublin City,53.38184,-6.23266,Private room,204.0,1,22,3
6875,6875,35954646,Townhouse in Dublin 14 · ★4.80 · 3 bedrooms · 4 beds · 1 bath,79906558,Dn Laoghaire-Rathdown,53.29532,-6.2377,Entire home/apt,66.0,2,5,1
6876,6876,43735623,Guest suite in Dublin 5 · ★4.96 · 1 bedroom · 1 bed · 1.5 baths,3011192,Dublin City,53.38027,-6.19745,Entire home/apt,72.0,2,186,1
6877,6877,42971215,Rental unit in Dublin · ★4.26 · 2 bedrooms · 3 beds · 2 baths,234243,Dublin City,53.34523065463308,-6.237104408936891,Entire home/apt,394.0,4,39,43
6878,6878,19358994,Rental unit in Saggart  · 2 bedrooms · 3 beds · 2 baths,66720750,South Dublin,53.28477,-6.45006,Entire home/apt,250.0,1,0,1
6879,6879,662952046508939889,Home in Dublin 18 · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,245379481,Dn Laoghaire-Rathdown,53.26952,-6.16314,Private room,125.0,2,3,2
6880,6880,764412302623502095,Home in Dublin 8 · 2 bedrooms · 3 beds · 1 bath,19918606,Dublin City,53.33792,-6.31415,Entire home/apt,207.0,4,0,1
6881,6881,996864667612655598,Rental unit in Dublin 8 · ★New · 2 bedrooms · 2 beds · 2 baths,540757680,Dublin City,53.34564760000001,-6.2777937,Entire home/apt,98.0,7,2,1
6882,6882,684033489671241918,Home in Phibsborough · ★4.57 · 3 bedrooms · 3 beds · 2 baths,453780857,Dublin City,53.35891,-6.27253,Private room,227.0,1,95,1
6883,6883,961441675452679756,Rental unit in Dublin 8 · ★4.67 · 1 bedroom · 1 bed · 1 bath,38491693,Dublin City,53.34331192232882,-6.270207725465298,Entire home/apt,136.0,6,3,1
6884,6884,869256218630348537,Home in Dublin · ★4.88 · 3 bedrooms · 4 beds · 2.5 baths,18959968,Dn Laoghaire-Rathdown,53.24803,-6.1783,Entire home/apt,258.0,3,24,2
6885,6885,20267106,Rental unit in Dublin · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,27472241,Dublin City,53.3427,-6.26185,Private room,117.0,3,142,8
6886,6886,15242851,Home in Dun Laoghaire · ★5.0 · 3 bedrooms · 3 beds · 2 baths,96920734,Dn Laoghaire-Rathdown,53.29166,-6.13151,Entire home/apt,400.0,3,8,1
6887,6887,921758924164293105,Home in Dublin · 3 bedrooms · 3 beds · 1.5 baths,521973022,Dublin City,53.35815,-6.2893,Entire home/apt,124.0,2,0,1
6888,6888,813867684482925390,Home in Dún Laoghaire · 2 bedrooms · 2 beds · 1 bath,49588596,Dn Laoghaire-Rathdown,53.28657,-6.11407,Entire home/apt,216.0,7,1,1
6889,6889,27801868,Rental unit in Blackrock · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,209929336,Dn Laoghaire-Rathdown,53.3001,-6.20333,Private room,100.0,2,43,1
6890,6890,940037204900781967,Home in Dublin 3 · ★5.0 · 1 bedroom · 2 beds · 1 bath,3347161,Dublin City,53.36317,-6.25483,Entire home/apt,190.0,2,4,2
6891,6891,21619742,Rental unit in Dublin · 2 bedrooms · 2 beds · 1 bath,71430687,Dublin City,53.3122,-6.20385,Entire home/apt,164.0,2,0,2
6892,6892,892119998814042396,Home in Dublin 14 · 5 bedrooms · 7 beds · 3.5 baths,9813926,Dn Laoghaire-Rathdown,53.2892587,-6.225631099999999,Entire home/apt,500.0,3,1,1
6893,6893,694070097552701712,Condo in Dublin · 2 bedrooms · 1 bed · 1 private bath,59284165,Dn Laoghaire-Rathdown,53.25892,-6.20778,Private room,123.0,29,0,1
6894,6894,684054003786782325,Condo in Swords · ★4.77 · 1 bedroom · 1 bed · 1 bath,472761628,Fingal,53.45755,-6.21946,Entire home/apt,140.0,1,81,1
6895,6895,19983339,Home in Inchicore · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,9871514,Dublin City,53.33962,-6.32774,Entire home/apt,450.0,4,5,2
6896,6896,9169047,Cottage in Dublin · ★4.83 · 2 bedrooms · 3 beds · 1 bath,4006632,Dublin City,53.35388,-6.29274,Entire home/apt,241.0,2,195,1
6897,6897,41682698,Home in Dublin · 4 bedrooms · 6 beds · 2 baths,46090299,Dn Laoghaire-Rathdown,53.2745,-6.1532,Entire home/apt,302.0,14,0,1
6898,6898,24755111,Home in Dublin 4 · ★4.84 · 3 bedrooms · 4 beds · 3 baths,112062166,Dublin City,53.3378,-6.22804,Entire home/apt,432.0,4,75,33
6899,6899,707895384566953901,Home in Dublin · 1 bedroom · 1 bed · 1 private bath,14413720,Dn Laoghaire-Rathdown,53.28531,-6.13606,Private room,300.0,1,1,2
6900,6900,877575917546466059,Rental unit in Dublin · ★4.56 · 1 bedroom · 1 bed · 1 private bath,241633654,Dublin City,53.33575092063346,-6.249828964844411,Private room,154.0,1,18,4
6901,6901,41285982,Guest suite in Sandyford · ★4.96 · 1 bedroom · 1 bed · 1 bath,258980548,Dn Laoghaire-Rathdown,53.25752,-6.23415,Entire home/apt,155.0,2,28,1
6902,6902,2481147,Serviced apartment in Dublin · ★4.62 · 3 bedrooms · 5 beds · 2 baths,234243,Dublin City,53.34572554718805,-6.237455681499833,Entire home/apt,245.0,3,34,43
6903,6903,898596709067271564,Home in Dublin · 1 bedroom · 1 bed · 1.5 shared baths,516355152,Fingal,53.39381653617405,-6.321184448897839,Private room,66.0,1,0,2
6904,6904,647789868212782944,Home in Dublin 5 · 1 bedroom · 1 bed · 1.5 shared baths,23158451,Dublin City,53.38742,-6.1712,Private room,200.0,1,0,1
6905,6905,46389034,Rental unit in Dublin 1 · ★4.75 · 1 bedroom · 1 bed · 1 bath,373842488,Dublin City,53.34812,-6.2311,Entire home/apt,177.0,1,44,6
6906,6906,1031134479684328364,Rental unit in Dublin 10 · ★4.33 · 1 bedroom · 2 beds · 1 shared bath,541743349,Dublin City,53.34115,-6.32028,Shared room,22.0,1,3,5
6907,6907,1045399128979351987,Home in Swords · ★New · 3 bedrooms · 22 beds · 2.5 baths,239718762,Fingal,53.44170931622946,-6.235568512693042,Entire home/apt,240.0,1,0,28
6908,6908,54102859,Cottage in Rush · ★4.83 · 2 bedrooms · 4 beds · 1.5 baths,35867871,Fingal,53.52515,-6.09004,Entire home/apt,180.0,1,119,1
6909,6909,45793867,Townhouse in Dublin 8 · ★4.70 · 1 bedroom · 1 bed · 1 private bath,241858685,Dublin City,53.3418,-6.28051,Private room,124.0,5,19,10
6910,6910,864609251276035965,Rental unit in Dublin · ★4.76 · 1 bedroom · 1 bed · 1 bath,373169,Dublin City,53.33557895213909,-6.296585760492165,Entire home/apt,96.0,3,41,1
6911,6911,916745569005839496,Home in Rush · 1 bedroom · 2 beds · 1 bath,520713739,Fingal,53.5347454,-6.092812599999999,Private room,89.0,1,0,1
6912,6912,975069917809977089,Rental unit in Dublin · 1 bedroom · 1 bed · 2 baths,65957125,Dublin City,53.30843,-6.2509,Private room,81.0,2,1,1
6913,6913,783946102059137845,Rental unit in Dublin 8 · ★4.67 · 1 bedroom · 1 bed · 1 bath,36415163,Dublin City,53.3342368,-6.275887399999999,Entire home/apt,139.0,2,15,1
6914,6914,857812292480050477,Rental unit in Dublin · ★4.25 · 2 bedrooms · 3 beds · 1 bath,112062166,Dublin City,53.34709715179023,-6.253715487248621,Entire home/apt,312.0,4,4,33
6915,6915,1005684451665979584,Rental unit in Dublin   · ★New · 3 bedrooms · 2 beds · 2.5 baths,91692766,Dublin City,53.30788,-6.26202,Entire home/apt,100.0,1,1,7
6916,6916,842041384015563652,Rental unit in North City · ★4.89 · 1 bedroom · 1 bed · 1 bath,504325661,Dublin City,53.3469715,-6.2621666,Entire home/apt,146.0,3,35,2
6917,6917,46256549,Rental unit in Dublin 1 · ★5.0 · 1 bedroom · 1 bed · 1 bath,371005518,Dublin City,53.34755,-6.26385,Entire home/apt,290.0,1,7,7
6918,6918,712066891388261318,Condo in Dublin · ★5.0 · 2 bedrooms · 3 beds · 2 baths,238100619,Dublin City,53.33757,-6.24321,Entire home/apt,215.0,29,4,1
6919,6919,845077331616718830,Condo in Dublin · ★5.0 · 1 bedroom · 2 beds · 1 bath,23313523,Dublin City,53.32110969843414,-6.267831322598192,Entire home/apt,200.0,5,3,1
6920,6920,913626508284074708,Home in Dublin 8 · ★4.65 · 2 bedrooms · 2 beds · 2 baths,483439255,Dublin City,53.3411243,-6.2730407,Entire home/apt,179.0,2,25,3
6921,6921,45863962,Rental unit in Dublin · ★5.0 · 2 bedrooms · 1 bed · 1.5 baths,9519091,Dublin City,53.33253,-6.23247,Entire home/apt,270.0,4,3,1
6922,6922,824386501942058619,Rental unit in Dublin 8 · 1 bedroom · 1 bed · 1 bath,129595101,Dublin City,53.34514030234813,-6.269623082804944,Entire home/apt,230.0,4,1,1
6923,6923,1037106783980503305,Home in Dublin 4 · ★New · 2 bedrooms · 2 beds · 2 baths,549027172,Dublin City,53.31539284039977,-6.235414957881264,Entire home/apt,119.0,1,0,1
6924,6924,739843596665718512,Condo in Dublin 1 · ★3.70 · 1 bedroom · 1 bed · 1 bath,483024454,Dublin City,53.34846,-6.26818,Entire home/apt,122.0,3,10,51
6925,6925,1028121840017764709,Rental unit in Dublin 1 · ★New · 1 bedroom · 1 bed · 1 bath,17765297,Dublin City,53.34988296739065,-6.266161237365671,Entire home/apt,146.0,1,0,1
6926,6926,1027307527775330044,Rental unit in Dublin · ★New · 2 bedrooms · 1 bed · 1 bath,10913153,Dublin City,53.34199955546273,-6.237779197687472,Entire home/apt,124.0,2,0,1
6927,6927,549868787293548203,Condo in Dublin 1 · ★4.75 · 1 bedroom · 1 bed · 1 bath,103586345,Dublin City,53.34271,-6.26315,Entire home/apt,141.0,2,120,2
6928,6928,626797399270732166,Rental unit in Dublin · ★5.0 · 2 bedrooms · 3 beds · 1 bath,123745971,Dublin City,53.339461612902646,-6.256299902006408,Entire home/apt,370.0,3,11,11
6929,6929,14397631,Home in Dublin 3 · ★5.0 · 5 bedrooms · 4 beds · 4 baths,39727418,Dublin City,53.36581,-6.1831,Entire home/apt,900.0,7,10,1
6930,6930,662887738060152505,Home in Dublin 18 · ★4.67 · 1 bedroom · 1 bed · 1.5 shared baths,245379481,Dn Laoghaire-Rathdown,53.26975,-6.16484,Private room,125.0,2,3,2
6931,6931,30577129,Hostel in Dublin 8 · ★4.63 · 1 bedroom · 2 beds · 0 baths,225735672,Dublin City,53.34138,-6.2779,Hotel room,133.0,1,72,6
6932,6932,765073011308309637,Condo in Dublin 1 · ★4.60 · Studio · 1 bed · 0 baths,485080326,Dublin City,53.35141,-6.26549,Entire home/apt,109.0,2,5,1
6933,6933,675130428473345088,Condo in Dublin · ★4.75 · 2 bedrooms · 2 beds · 1 bath,126495480,Dublin City,53.3365619,-6.264671,Entire home/apt,160.0,14,24,10
6934,6934,51136374,Condo in Dublin 8 · ★4.46 · 2 bedrooms · 5 beds · 1 bath,37661430,Dublin City,53.34201,-6.27378,Entire home/apt,252.0,4,78,5
6935,6935,38549645,Rental unit in Dublin · ★4.55 · 1 bedroom · 1 bath,264806441,Dublin City,53.35808,-6.26089,Entire home/apt,200.0,1,95,12
6936,6936,1036129364215855101,Rental unit in Dublin · ★New · 1 bedroom · 1 bed · 1 bath,544604693,Dn Laoghaire-Rathdown,53.29905182646253,-6.192062384034143,Entire home/apt,119.0,25,0,1
6937,6937,1034783801297298185,Rental unit in Dublin · ★New · 1 bedroom · 1 bed · 1 bath,548549324,Dublin City,53.34827395471223,-6.284821854017393,Private room,101.0,1,0,1
6938,6938,838309077463773574,Serviced apartment in Donnybrook · 1 bedroom · 1 bed · 1 bath,258709744,Dublin City,53.318516,-6.23727,Entire home/apt,80.0,1,0,8
6939,6939,896810234182291160,Rental unit in Dublin · 2 bedrooms · 2 beds · 2 baths,419921453,Dublin City,53.334807053250856,-6.242397134620467,Entire home/apt,295.0,7,1,3
6940,6940,713143122996755508,Guesthouse in Dublin 15 · ★4.82 · 1 bedroom · 1 bed · 1.5 shared baths,478980563,Fingal,53.37567,-6.37189,Private room,98.0,2,22,1
6941,6941,864389631628690435,Rental unit in Dublin 1 · 1 bedroom · 1 bed · 1 bath,505329584,Dublin City,53.350722541559534,-6.259705561807278,Entire home/apt,85.0,28,0,11
6942,6942,934736733252112714,Rental unit in Dublin 2 · ★4.20 · 1 bedroom · 3 beds · 1.5 baths,523912367,Dublin City,53.3315428378744,-6.26126242341495,Entire home/apt,130.0,3,5,7
6943,6943,49480472,Home in Blanchardstown · ★4.75 · 2 bedrooms · 2 beds · 2 baths,112817106,Fingal,53.38483,-6.37133,Entire home/apt,238.0,2,95,11
